bcr_sample_barcode	bcr_aliquot_barcode	amount	bcr_aliquot_uuid	biospecimen_barcode_bottom	center_id	concentration	date_of_shipment	plate_column	plate_id	plate_row	source_center
TCGA-CR-7373-01A	TCGA-CR-7373-01A-11D-2012-08	60.00	9b1f5f6d-503c-4933-944a-b4fd1cc3fa93	1053967170	08	0.05	2011-10-12	2	2012	E	22
TCGA-CR-7373-01A	TCGA-CR-7373-01A-11D-2014-05	13.30	7eb3996a-9b4c-4065-b91a-8762a146691d	1061603715	05	0.15	2011-10-12	2	2014	E	22
TCGA-CR-7373-01A	TCGA-CR-7373-01A-11R-2015-13	20.00	cb8e7b27-da87-4ab7-9edb-bc1ad3dd1a10	1053967458	13	0.15	2011-10-12	2	2015	E	22
TCGA-CR-7373-01A	TCGA-CR-7373-01A-11R-2016-07	13.30	f66999f5-dbb4-44a2-8795-57c848570e6b	1053967074	07	0.15	2011-10-12	2	2016	E	22
TCGA-CR-7373-01A	TCGA-CR-7373-01A-11W-2032-08	80.00	08d87605-2f4f-4755-95f3-8baf18cc8c45	1061603451	08	0.50	2011-11-07	2	2032	G	22
TCGA-CR-7373-10A	TCGA-CR-7373-10A-01D-2011-01	6.67	3bf19239-a3f1-40d3-9043-d7054c83c8b3	1053967266	01	0.15	2011-10-12	2	2011	E	22
TCGA-CR-7373-10A	TCGA-CR-7373-10A-01D-2013-08	60.00	88363097-f88e-49cc-9f95-068aa5a3a03f	1053967845	08	0.05	2011-10-12	2	2013	E	22
TCGA-CR-7373-10A	TCGA-CR-7373-10A-01W-2033-08	80.00	2262c461-e28c-4291-a273-ee729b1eddef	1061601022	08	0.50	2011-11-07	4	2033	D	22
TCGA-CR-7374-01A	TCGA-CR-7374-01A-11D-2010-01	6.67	869444eb-b54c-4cea-a99a-66b14cae537f	1053966999	01	0.15	2011-10-12	2	2010	F	22
TCGA-CR-7374-01A	TCGA-CR-7374-01A-11D-2012-08	60.00	2cf33b63-464e-49a0-88f0-6a6d5b0393c4	1053967191	08	0.05	2011-10-12	2	2012	F	22
TCGA-CR-7374-01A	TCGA-CR-7374-01A-11D-2014-05	13.30	12565dc0-23d7-46e9-b036-cc57d6358e66	1061603736	05	0.15	2011-10-12	2	2014	F	22
TCGA-CR-7374-01A	TCGA-CR-7374-01A-11R-2015-13	20.00	aaab993e-cfb4-4da7-a535-af3c7664c118	1053967479	13	0.15	2011-10-12	2	2015	F	22
TCGA-CR-7374-01A	TCGA-CR-7374-01A-11R-2016-07	13.30	fd4d0bc2-396d-4c4c-99b3-cfdf24905b38	1053967095	07	0.15	2011-10-12	2	2016	F	22
TCGA-CR-7374-01A	TCGA-CR-7374-01A-11W-2032-08	80.00	41af9ae3-235c-4566-98ab-8c8d1f75b07b	1061603380	08	0.50	2011-11-07	3	2032	A	22
TCGA-CR-7374-10A	TCGA-CR-7374-10A-01D-2011-01	6.67	241f2f29-08b7-4269-82a7-ce3f28859b1a	1053967287	01	0.14	2011-10-12	2	2011	F	22
TCGA-CR-7374-10A	TCGA-CR-7374-10A-01D-2013-08	60.00	72e73761-8b51-47b3-8dae-2c103d1c6c54	1053967866	08	0.05	2011-10-12	2	2013	F	22
TCGA-CR-7374-10A	TCGA-CR-7374-10A-01W-2033-08	80.00	ee885202-fe7d-416a-99af-030fc1d7907f	1061601029	08	0.50	2011-11-07	4	2033	E	22
TCGA-CR-7376-01A	TCGA-CR-7376-01A-11D-2128-01	6.67	3ac61d53-709a-4a51-bcf7-52a19112d2d1	0120991344	01	0.15	2012-01-11	1	2128	D	22
TCGA-CR-7376-01A	TCGA-CR-7376-01A-11D-2129-08	60.00	a6b11f68-79da-4542-818d-f404116c0bf8	0120991152	08	0.05	2012-01-11	1	2129	D	22
TCGA-CR-7376-01A	TCGA-CR-7376-01A-11D-2130-05	13.30	9c645f92-6760-483f-bad7-424d1b58f520	0120990960	05	0.15	2012-01-11	1	2130	D	22
TCGA-CR-7376-01A	TCGA-CR-7376-01A-11R-2131-13	20.00	9cce9430-aaab-42d8-9613-42febe6ef17a	0120990616	13	0.15	2012-01-11	1	2131	D	22
TCGA-CR-7376-01A	TCGA-CR-7376-01A-11R-2132-07	13.30	d66a671f-9c72-415a-890c-f027bd3282cc	0120991632	07	0.15	2012-01-11	1	2132	D	22
TCGA-CR-7376-01A	TCGA-CR-7376-01A-11W-2149-08	80.00	b9f94ac8-7d92-44b5-b1e3-6f05b98d6f06	0120990191	08	0.50	2012-01-25	1	2149	E	22
TCGA-CR-7376-10A	TCGA-CR-7376-10A-01D-2128-01	6.67	85126314-6864-4a57-b63a-2ba300eb4e38	0120991299	01	0.15	2012-01-11	4	2128	H	22
TCGA-CR-7376-10A	TCGA-CR-7376-10A-01D-2129-08	60.00	47cf1857-e93d-470f-abe2-bebe102fb2c1	0120991107	08	0.05	2012-01-11	4	2129	H	22
TCGA-CR-7376-10A	TCGA-CR-7376-10A-01W-2149-08	80.00	e591369b-84d6-49f2-8166-7dfe751e70be	0120990187	08	0.50	2012-01-25	5	2149	E	22
TCGA-CR-7377-01A	TCGA-CR-7377-01A-11D-2010-01	6.67	0896cb74-deee-46cd-ac66-19f50e4e9503	1053967002	01	0.14	2011-10-12	2	2010	G	22
TCGA-CR-7377-01A	TCGA-CR-7377-01A-11D-2012-08	60.00	93e4eb9a-7643-411b-be90-94b801f23566	1053967194	08	0.05	2011-10-12	2	2012	G	22
TCGA-CR-7377-01A	TCGA-CR-7377-01A-11D-2014-05	13.30	b140f47c-05dd-47fe-a0aa-9df788226009	1061603739	05	0.14	2011-10-12	2	2014	G	22
TCGA-CR-7377-01A	TCGA-CR-7377-01A-11R-2015-13	20.00	de9f99d9-d647-4258-a536-8f551acf427e	1053967482	13	0.13	2011-10-12	2	2015	G	22
TCGA-CR-7377-01A	TCGA-CR-7377-01A-11R-2016-07	13.30	c00a719c-887e-4e4b-a848-b5473b396044	1053967098	07	0.13	2011-10-12	2	2016	G	22
TCGA-CR-7377-01A	TCGA-CR-7377-01A-11W-2032-08	80.00	e589fc96-d63e-4c61-becc-28c71634b77c	1061603399	08	0.50	2011-11-07	3	2032	B	22
TCGA-CR-7377-10A	TCGA-CR-7377-10A-01D-2011-01	6.67	fb5fa1de-9b69-4c09-b6a8-71888c05398b	1053967290	01	0.14	2011-10-12	2	2011	G	22
TCGA-CR-7377-10A	TCGA-CR-7377-10A-01D-2013-08	60.00	93f4434d-0de9-466f-a47f-6b774b51c44e	1053967869	08	0.05	2011-10-12	2	2013	G	22
TCGA-CR-7377-10A	TCGA-CR-7377-10A-01W-2033-08	80.00	53ae80fa-b510-49f3-968c-cb56c2235478	1061601046	08	0.50	2011-11-07	4	2033	F	22
TCGA-CR-7379-01A	TCGA-CR-7379-01A-11D-2010-01	6.67	d96c4010-2ee5-48e5-934c-de82e60f8896	1053967023	01	0.16	2011-10-12	2	2010	H	22
TCGA-CR-7379-01A	TCGA-CR-7379-01A-11D-2012-08	60.00	8cc45c01-a363-4151-9ea0-32c404b79da4	1053967215	08	0.05	2011-10-12	2	2012	H	22
TCGA-CR-7379-01A	TCGA-CR-7379-01A-11D-2014-05	13.30	9ddcdf3f-1868-4610-98a1-08576393dccd	1061603760	05	0.16	2011-10-12	2	2014	H	22
TCGA-CR-7379-01A	TCGA-CR-7379-01A-11R-2015-13	20.00	db8b7520-e2a1-4171-aba9-8106f8548957	1053967503	13	0.13	2011-10-12	2	2015	H	22
TCGA-CR-7379-01A	TCGA-CR-7379-01A-11R-2016-07	13.30	bd3e2c43-ddaa-4b06-bb9b-6a25c890ae1e	1053967119	07	0.13	2011-10-12	2	2016	H	22
TCGA-CR-7379-01A	TCGA-CR-7379-01A-11W-2032-08	80.00	2085405f-5fb4-4336-8fcd-5f6f52ee6590	1061603404	08	0.50	2011-11-07	3	2032	C	22
TCGA-CR-7379-10A	TCGA-CR-7379-10A-01D-2011-01	6.67	ebfc4826-c2c9-4ea9-a10f-e2615bf27d1b	1053965082	01	0.14	2011-10-12	2	2011	H	22
TCGA-CR-7379-10A	TCGA-CR-7379-10A-01D-2013-08	60.00	fccf77bc-8678-467a-bef2-24001108bacf	1053967890	08	0.05	2011-10-12	2	2013	H	22
TCGA-CR-7379-10A	TCGA-CR-7379-10A-01W-2033-08	80.00	c208951e-8c41-4a44-8963-d9d9fa99e986	1061601053	08	0.50	2011-11-07	4	2033	G	22
TCGA-CR-7380-01A	TCGA-CR-7380-01A-11D-2010-01	6.67	00962543-3cc3-4411-abfe-658fb721ba46	1053966931	01	0.17	2011-10-12	3	2010	A	22
TCGA-CR-7380-01A	TCGA-CR-7380-01A-11D-2012-08	60.00	ac968fdd-970b-41fc-99f7-5670c741bc06	1053967123	08	0.05	2011-10-12	3	2012	A	22
TCGA-CR-7380-01A	TCGA-CR-7380-01A-11D-2014-05	13.30	07cb50cc-ed6a-4527-a9a7-f649c3400de5	1061603668	05	0.17	2011-10-12	3	2014	A	22
TCGA-CR-7380-01A	TCGA-CR-7380-01A-11R-2015-13	20.00	24b3e1c9-7acb-4034-b1ff-b39839d2eb45	1053967411	13	0.16	2011-10-12	3	2015	A	22
TCGA-CR-7380-01A	TCGA-CR-7380-01A-11R-2016-07	13.30	6261d59f-53b5-477c-a136-5a9ce99022ff	1053967026	07	0.16	2011-10-12	3	2016	A	22
TCGA-CR-7380-01A	TCGA-CR-7380-01A-11W-2032-08	80.00	eb056cbc-93bc-4e97-a1ed-4fd3c0200200	1061603423	08	0.50	2011-11-07	3	2032	D	22
TCGA-CR-7380-10A	TCGA-CR-7380-10A-01D-2011-01	6.67	e7dadea4-f26f-44d8-b04e-ad66ec1d6e51	1053967219	01	0.16	2011-10-12	3	2011	A	22
TCGA-CR-7380-10A	TCGA-CR-7380-10A-01D-2013-08	60.00	37d0d99a-d9a4-472e-aa15-50dd1650e9d2	1053967798	08	0.05	2011-10-12	3	2013	A	22
TCGA-CR-7380-10A	TCGA-CR-7380-10A-01W-2033-08	80.00	497fc7b8-a1f7-47d1-8b0d-7ad567f6f15c	1061600982	08	0.50	2011-11-07	5	2033	A	22
TCGA-CR-7382-01A	TCGA-CR-7382-01A-11D-2128-01	6.67	8eb7ed0a-8475-4597-964a-5fdfecc7c631	0120991343	01	0.15	2012-01-11	1	2128	E	22
TCGA-CR-7382-01A	TCGA-CR-7382-01A-11D-2129-08	60.00	fdde6828-b9f4-4648-a86b-157c5d46abb2	0120991151	08	0.05	2012-01-11	1	2129	E	22
TCGA-CR-7382-01A	TCGA-CR-7382-01A-11D-2130-05	13.30	b0ed7df9-cf8c-46e3-9d02-ff45a395fd53	0120990959	05	0.15	2012-01-11	1	2130	E	22
TCGA-CR-7382-01A	TCGA-CR-7382-01A-11R-2131-13	20.00	ffdcbe47-4040-4e70-a5fb-f9f9218d29d3	0120990617	13	0.16	2012-01-11	1	2131	E	22
TCGA-CR-7382-01A	TCGA-CR-7382-01A-11R-2132-07	13.30	71c0d4bc-c022-462f-8b46-3e9aefdde544	0120991631	07	0.16	2012-01-11	1	2132	E	22
TCGA-CR-7382-01A	TCGA-CR-7382-01A-11W-2149-08	80.00	8aa177ba-3afa-441a-a24e-5287da3b92e6	0120990168	08	0.50	2012-01-25	1	2149	F	22
TCGA-CR-7382-10A	TCGA-CR-7382-10A-01D-2128-01	6.67	24210a3e-8b9f-4043-be23-89f3c40559d4	0120991387	01	0.14	2012-01-11	5	2128	A	22
TCGA-CR-7382-10A	TCGA-CR-7382-10A-01D-2129-08	60.00	51cea5c6-365a-4c91-90c1-05a2619bfdf4	0120991195	08	0.05	2012-01-11	5	2129	A	22
TCGA-CR-7382-10A	TCGA-CR-7382-10A-01W-2149-08	80.00	0de3f32e-4660-4261-91fd-392d9ec0f6c4	0120990172	08	0.50	2012-01-25	5	2149	F	22
TCGA-CR-7383-01A	TCGA-CR-7383-01A-11D-2128-01	6.67	27ade9a6-30aa-496a-9e21-44fef71bd2b6	0120991320	01	0.15	2012-01-11	1	2128	F	22
TCGA-CR-7383-01A	TCGA-CR-7383-01A-11D-2129-08	60.00	203629ed-2791-4e22-a9da-be647b0cdef5	0120991128	08	0.05	2012-01-11	1	2129	F	22
TCGA-CR-7383-01A	TCGA-CR-7383-01A-11D-2130-05	13.30	4a0e1389-85fa-4726-ac14-4f763c4e3f7c	0120990936	05	0.15	2012-01-11	1	2130	F	22
TCGA-CR-7383-01A	TCGA-CR-7383-01A-11R-2131-13	20.00	a1f07edb-6e01-43a4-8dcd-530f9f9dbbab	0120990840	13	0.15	2012-01-11	1	2131	F	22
TCGA-CR-7383-01A	TCGA-CR-7383-01A-11R-2132-07	13.30	fc40ab70-e5d5-469d-b03e-bfca7a1af911	0120990578	07	0.15	2012-01-11	1	2132	F	22
TCGA-CR-7383-01A	TCGA-CR-7383-01A-11W-2149-08	80.00	92a34296-2927-4687-80ee-d8ea6b392fc3	0120990167	08	0.50	2012-01-25	1	2149	G	22
TCGA-CR-7383-10A	TCGA-CR-7383-10A-01D-2128-01	6.67	56c05e94-f533-42ae-9a50-694294f35694	0120991372	01	0.14	2012-01-11	5	2128	B	22
TCGA-CR-7383-10A	TCGA-CR-7383-10A-01D-2129-08	60.00	62ea230c-402e-4a2d-b617-f909b4fad7d7	0120991180	08	0.05	2012-01-11	5	2129	B	22
TCGA-CR-7383-10A	TCGA-CR-7383-10A-01W-2149-08	80.00	b88a2f88-ed37-469c-bff3-d7fe6e8497c0	0120990163	08	0.50	2012-01-25	5	2149	G	22
TCGA-CR-7385-01A	TCGA-CR-7385-01A-11D-2010-01	6.67	de6ee130-b465-4337-b9e1-61f6629d1669	1053966950	01	0.15	2011-10-12	3	2010	B	22
TCGA-CR-7385-01A	TCGA-CR-7385-01A-11D-2012-08	60.00	2c00b622-c4a4-4862-b14a-a97b7261f46f	1053967142	08	0.05	2011-10-12	3	2012	B	22
TCGA-CR-7385-01A	TCGA-CR-7385-01A-11D-2014-05	13.30	18d931ac-49e6-455c-993c-b9e4c838deaf	1061603687	05	0.15	2011-10-12	3	2014	B	22
TCGA-CR-7385-01A	TCGA-CR-7385-01A-11D-2268-08	30.00	6bbd66dd-efee-4d6e-b02f-f88e98526b82	0128287306	08	0.15	2012-05-02	2	2268	A	22
TCGA-CR-7385-01A	TCGA-CR-7385-01A-11R-2015-13	20.00	118b7d94-cca1-4eea-b59e-ad7886fd413e	1053967430	13	0.13	2011-10-12	3	2015	B	22
TCGA-CR-7385-01A	TCGA-CR-7385-01A-11R-2016-07	13.30	1b31fa14-48de-4b39-adc6-5d6a3db0e70b	1053967045	07	0.13	2011-10-12	3	2016	B	22
TCGA-CR-7385-01A	TCGA-CR-7385-01A-11W-2032-08	80.00	6ea441ab-6f9b-4f5e-9371-21dfdef4f8b9	1061603428	08	0.50	2011-11-07	3	2032	E	22
TCGA-CR-7385-10A	TCGA-CR-7385-10A-01D-2011-01	6.67	17c27daa-c2ad-4f8a-8be1-202f0a6974ec	1053967238	01	0.13	2011-10-12	3	2011	B	22
TCGA-CR-7385-10A	TCGA-CR-7385-10A-01D-2013-08	60.00	bf151f1f-c716-4f9b-b159-f3958a81e2bc	1053967817	08	0.05	2011-10-12	3	2013	B	22
TCGA-CR-7385-10A	TCGA-CR-7385-10A-01D-2268-08	30.00	3a27a8c3-e060-4251-a0d5-d4af2032391d	0128287353	08	0.13	2012-05-02	3	2268	E	22
TCGA-CR-7385-10A	TCGA-CR-7385-10A-01W-2033-08	80.00	b42f7cff-05ea-481a-bb86-78ee2a3a5031	1061600997	08	0.50	2011-11-07	5	2033	B	22
TCGA-CR-7386-01A	TCGA-CR-7386-01A-11D-2010-01	6.67	03884466-45fc-4dfb-8108-f32c4315bca8	1053966955	01	0.16	2011-10-12	3	2010	C	22
TCGA-CR-7386-01A	TCGA-CR-7386-01A-11D-2012-08	60.00	dac99486-00bc-41ad-92b4-8bed1a28b122	1053967147	08	0.05	2011-10-12	3	2012	C	22
TCGA-CR-7386-01A	TCGA-CR-7386-01A-11D-2014-05	13.30	4ef32967-9e39-44da-8f7f-51517d6bad59	1061603692	05	0.16	2011-10-12	3	2014	C	22
TCGA-CR-7386-01A	TCGA-CR-7386-01A-11R-2015-13	20.00	62746c2c-fc17-4ead-9461-9d5cf871fa1d	1053967435	13	0.16	2011-10-12	3	2015	C	22
TCGA-CR-7386-01A	TCGA-CR-7386-01A-11R-2016-07	13.30	4e43d9a2-e521-4b9f-8014-12e2c2f533dd	1053967051	07	0.16	2011-10-12	3	2016	C	22
TCGA-CR-7386-01A	TCGA-CR-7386-01A-11W-2032-08	80.00	44cb0d23-d7de-44f0-8f9c-5c42734547d1	1061603447	08	0.50	2011-11-07	3	2032	F	22
TCGA-CR-7386-10A	TCGA-CR-7386-10A-01D-2011-01	6.67	bde1e806-1437-46df-b3e2-0350aa50ea8d	1053967243	01	0.14	2011-10-12	3	2011	C	22
TCGA-CR-7386-10A	TCGA-CR-7386-10A-01D-2013-08	60.00	def25278-359f-4d7f-8a33-48f56f668541	1053967822	08	0.05	2011-10-12	3	2013	C	22
TCGA-CR-7386-10A	TCGA-CR-7386-10A-01W-2033-08	80.00	acce5930-8fe7-492c-bdf7-3bce227f863e	1061601006	08	0.50	2011-11-07	5	2033	C	22
TCGA-CR-7388-01A	TCGA-CR-7388-01A-11D-2010-01	6.67	3bcf1016-6d45-416a-9664-57d6be5872e3	1053966974	01	0.15	2011-10-12	3	2010	D	22
TCGA-CR-7388-01A	TCGA-CR-7388-01A-11D-2012-08	60.00	3eddb2ad-6c75-4ae7-9d27-8ec0e7b4aa55	1053967166	08	0.05	2011-10-12	3	2012	D	22
TCGA-CR-7388-01A	TCGA-CR-7388-01A-11D-2014-05	13.30	930a7e9d-0b3d-41d3-9d92-776d1177ceef	1061603711	05	0.15	2011-10-12	3	2014	D	22
TCGA-CR-7388-01A	TCGA-CR-7388-01A-11R-2015-13	20.00	37a05951-8368-4833-a0fe-4b05bc4a102c	1053967454	13	0.16	2011-10-12	3	2015	D	22
TCGA-CR-7388-01A	TCGA-CR-7388-01A-11R-2016-07	13.30	d0acd737-2cb0-40df-a18f-0afe1cdbd22a	1053967070	07	0.16	2011-10-12	3	2016	D	22
TCGA-CR-7388-01A	TCGA-CR-7388-01A-11W-2032-08	80.00	1abdf59f-30e2-4744-ba5f-dd521eb47ed5	1061603452	08	0.50	2011-11-07	3	2032	G	22
TCGA-CR-7388-10A	TCGA-CR-7388-10A-01D-2011-01	6.67	085b89b3-5552-44b4-bbe5-eb1880ac4aa4	1053967262	01	0.13	2011-10-12	3	2011	D	22
TCGA-CR-7388-10A	TCGA-CR-7388-10A-01D-2013-08	60.00	1092f9db-c4fe-4d73-90ec-c522795f24e3	1053967841	08	0.05	2011-10-12	3	2013	D	22
TCGA-CR-7388-10A	TCGA-CR-7388-10A-01W-2033-08	80.00	505765ee-df28-49a5-a47f-019c7aa5dbfb	1061601021	08	0.50	2011-11-07	5	2033	D	22
TCGA-CR-7389-01A	TCGA-CR-7389-01A-11D-2010-01	6.67	0b824850-3bce-49f9-8919-5f2773232fff	1053966979	01	0.16	2011-10-12	3	2010	E	22
TCGA-CR-7389-01A	TCGA-CR-7389-01A-11D-2012-08	60.00	37149937-8131-4dbf-916b-d599d203eba7	1053967171	08	0.05	2011-10-12	3	2012	E	22
TCGA-CR-7389-01A	TCGA-CR-7389-01A-11D-2014-05	13.30	37592f13-4b7c-47a2-a26a-e3a89d5f49a4	1061603716	05	0.16	2011-10-12	3	2014	E	22
TCGA-CR-7389-01A	TCGA-CR-7389-01A-11R-2015-13	20.00	849eeb57-e298-449d-8afd-aaf54b44b4fe	1053967459	13	0.15	2011-10-12	3	2015	E	22
TCGA-CR-7389-01A	TCGA-CR-7389-01A-11R-2016-07	13.30	fca4147f-5823-443c-8b76-38b5cc80efb7	1053967075	07	0.15	2011-10-12	3	2016	E	22
TCGA-CR-7389-01A	TCGA-CR-7389-01A-11W-2032-08	80.00	55f2442c-1d00-49e4-a5b5-5eef50713082	1061603381	08	0.50	2011-11-07	4	2032	A	22
TCGA-CR-7389-10A	TCGA-CR-7389-10A-01D-2011-01	6.67	edf21923-6fc1-4622-aaa8-7831a378d2c1	1053967267	01	0.15	2011-10-12	3	2011	E	22
TCGA-CR-7389-10A	TCGA-CR-7389-10A-01D-2013-08	60.00	16849673-1fb6-4726-84df-7804bdc10e3f	1053967846	08	0.05	2011-10-12	3	2013	E	22
TCGA-CR-7389-10A	TCGA-CR-7389-10A-01W-2033-08	80.00	f94c835d-204d-44f9-9afb-6e423ebbf5d9	1061601030	08	0.50	2011-11-07	5	2033	E	22
TCGA-CR-7390-01A	TCGA-CR-7390-01A-11D-2010-01	6.67	bb800f0a-82e0-46fc-87b1-27f33b4cdbe6	1053966998	01	0.15	2011-10-12	3	2010	F	22
TCGA-CR-7390-01A	TCGA-CR-7390-01A-11D-2012-08	60.00	714399af-e425-43bb-a82a-b62ca6fd735d	1053967190	08	0.05	2011-10-12	3	2012	F	22
TCGA-CR-7390-01A	TCGA-CR-7390-01A-11D-2014-05	13.30	d72026c8-5202-48b2-b56e-a59d6e31e714	1061603735	05	0.15	2011-10-12	3	2014	F	22
TCGA-CR-7390-01A	TCGA-CR-7390-01A-11R-2015-13	20.00	3cfd5094-4656-4c2d-be30-8452d878ca4a	1053967478	13	0.14	2011-10-12	3	2015	F	22
TCGA-CR-7390-01A	TCGA-CR-7390-01A-11R-2016-07	13.30	df1ddbdc-38f0-48bc-85b0-df876cdfcc5d	1053967094	07	0.14	2011-10-12	3	2016	F	22
TCGA-CR-7390-01A	TCGA-CR-7390-01A-11W-2032-08	80.00	b964388d-b591-4607-9f06-f0239fd5a443	1061603398	08	0.50	2011-11-07	4	2032	B	22
TCGA-CR-7390-10A	TCGA-CR-7390-10A-01D-2011-01	6.67	960c7ddd-0d22-41d2-9c78-275a2dc8e7df	1053967286	01	0.16	2011-10-12	3	2011	F	22
TCGA-CR-7390-10A	TCGA-CR-7390-10A-01D-2013-08	60.00	896b3fbe-2eea-4dd2-b606-29094614f47c	1053967865	08	0.05	2011-10-12	3	2013	F	22
TCGA-CR-7390-10A	TCGA-CR-7390-10A-01W-2033-08	80.00	94e03c87-2ea1-4d2f-8487-df85a8626cde	1061601045	08	0.50	2011-11-07	5	2033	F	22
TCGA-CR-7391-01A	TCGA-CR-7391-01A-11D-2010-01	6.67	c700105e-64ab-4e72-b49d-5d4e9feae2e8	1053967003	01	0.15	2011-10-12	3	2010	G	22
TCGA-CR-7391-01A	TCGA-CR-7391-01A-11D-2012-08	60.00	7236609c-34dd-425a-b882-2dff36983f7b	1053967195	08	0.05	2011-10-12	3	2012	G	22
TCGA-CR-7391-01A	TCGA-CR-7391-01A-11D-2014-05	13.30	3f288c61-4b6e-48d6-b5f2-b5601f89ed36	1061603740	05	0.15	2011-10-12	3	2014	G	22
TCGA-CR-7391-01A	TCGA-CR-7391-01A-11D-2334-08	30.00	c121de15-78f7-4698-91bf-fd0485c466c2	1076435657	08	0.05	2012-07-09	1	2334	B	22
TCGA-CR-7391-01A	TCGA-CR-7391-01A-11R-2015-13	20.00	c1cbfb7a-2c18-4ef0-824b-e7791dcb4d89	1053967483	13	0.16	2011-10-12	3	2015	G	22
TCGA-CR-7391-01A	TCGA-CR-7391-01A-11R-2016-07	13.30	d80de8fd-20dc-451f-8554-cacf5b6b0698	1053967099	07	0.16	2011-10-12	3	2016	G	22
TCGA-CR-7391-01A	TCGA-CR-7391-01A-11W-2032-08	80.00	940f1609-16a0-4e66-bdd3-f7fac8a37dbc	1061603405	08	0.50	2011-11-07	4	2032	C	22
TCGA-CR-7391-10A	TCGA-CR-7391-10A-01D-2011-01	6.67	0112e2f0-25f1-46c9-a131-7a208d59f31c	1053967291	01	0.15	2011-10-12	3	2011	G	22
TCGA-CR-7391-10A	TCGA-CR-7391-10A-01D-2013-08	60.00	d00e373a-4fb4-42e6-b71e-a61bad73e27e	1053967870	08	0.05	2011-10-12	3	2013	G	22
TCGA-CR-7391-10A	TCGA-CR-7391-10A-01D-2334-08	30.00	eebc2429-9186-49de-9911-35feaa58187b	1076435705	08	0.05	2012-07-09	1	2334	F	22
TCGA-CR-7391-10A	TCGA-CR-7391-10A-01W-2033-08	80.00	ed552cb5-7c2d-4a2c-9499-6e26ab11ddd1	1061601054	08	0.50	2011-11-07	5	2033	G	22
TCGA-CR-7392-01A	TCGA-CR-7392-01A-11D-2010-01	6.67	fcebef49-4996-459c-98f3-92ef23889420	1053967022	01	0.15	2011-10-12	3	2010	H	22
TCGA-CR-7392-01A	TCGA-CR-7392-01A-11D-2012-08	60.00	0616d3e5-9641-4329-a65a-19f4c6918e1c	1053967214	08	0.05	2011-10-12	3	2012	H	22
TCGA-CR-7392-01A	TCGA-CR-7392-01A-11D-2014-05	13.30	f0c84d52-ccb7-4047-84d3-464995c3e7e4	1061603759	05	0.15	2011-10-12	3	2014	H	22
TCGA-CR-7392-01A	TCGA-CR-7392-01A-11R-2015-13	20.00	9aac2653-f8a3-4564-a5cd-b4db9804ef66	1053967502	13	0.13	2011-10-12	3	2015	H	22
TCGA-CR-7392-01A	TCGA-CR-7392-01A-11R-2016-07	13.30	06af5742-86e1-4f3a-9834-8a8caa4c5335	1053967118	07	0.13	2011-10-12	3	2016	H	22
TCGA-CR-7392-01A	TCGA-CR-7392-01A-11W-2032-08	80.00	1a22368c-7752-4126-a3c1-d1e289462ca7	1061603422	08	0.50	2011-11-07	4	2032	D	22
TCGA-CR-7392-10A	TCGA-CR-7392-10A-01D-2011-01	6.67	f076bb4b-75fd-474c-8ffd-11d4b51d4963	1053967310	01	0.14	2011-10-12	3	2011	H	22
TCGA-CR-7392-10A	TCGA-CR-7392-10A-01D-2013-08	60.00	6af45747-7234-43ab-a250-f346349301fd	1053967889	08	0.05	2011-10-12	3	2013	H	22
TCGA-CR-7392-10A	TCGA-CR-7392-10A-01W-2033-08	80.00	e3b3ffa1-f713-40d8-be9b-890b95a27b7b	1061600983	08	0.50	2011-11-07	6	2033	A	22
TCGA-CR-7393-01A	TCGA-CR-7393-01A-11D-2010-01	6.67	49f6b00c-faf1-4670-9f79-a6a76bf488f4	1053966932	01	0.15	2011-10-12	4	2010	A	22
TCGA-CR-7393-01A	TCGA-CR-7393-01A-11D-2012-08	60.00	f59ef1d2-2fc0-44a0-9d2f-c4efd9e79f5d	1053967124	08	0.05	2011-10-12	4	2012	A	22
TCGA-CR-7393-01A	TCGA-CR-7393-01A-11D-2014-05	13.30	4ef38631-f3b8-4048-8828-90229f6de286	1061603669	05	0.15	2011-10-12	4	2014	A	22
TCGA-CR-7393-01A	TCGA-CR-7393-01A-11R-2015-13	20.00	d7a5f734-3dc2-4a7c-81b4-d7e1ad5b4280	1053967412	13	0.15	2011-10-12	4	2015	A	22
TCGA-CR-7393-01A	TCGA-CR-7393-01A-11R-2016-07	13.30	4dc1a1f0-4095-4e26-8edc-b5f410e84ad9	1053967027	07	0.15	2011-10-12	4	2016	A	22
TCGA-CR-7393-01A	TCGA-CR-7393-01A-11W-2032-08	80.00	d12a002e-329e-4f92-b638-cea650936da3	1061603429	08	0.50	2011-11-07	4	2032	E	22
TCGA-CR-7393-10A	TCGA-CR-7393-10A-01D-2011-01	6.67	b17d95c6-9b1c-4258-91d5-83c22c07053b	1053967220	01	0.14	2011-10-12	4	2011	A	22
TCGA-CR-7393-10A	TCGA-CR-7393-10A-01D-2013-08	60.00	6dbfbb98-28ba-4e3a-ae25-dc705ad70e7d	1053967799	08	0.05	2011-10-12	4	2013	A	22
TCGA-CR-7393-10A	TCGA-CR-7393-10A-01W-2033-08	80.00	765a3a95-eb4b-4932-a4cb-7b4c465e1edf	1061600996	08	0.50	2011-11-07	6	2033	B	22
