bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-CV-7236-10A	TCGA-CV-7236-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7236-10A	TCGA-CV-7236-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7238-01A	TCGA-CV-7238-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7238-01A	TCGA-CV-7238-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7238-01A	TCGA-CV-7238-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7238-10A	TCGA-CV-7238-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7238-10A	TCGA-CV-7238-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7238-11A	TCGA-CV-7238-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7238-11A	TCGA-CV-7238-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7238-11A	TCGA-CV-7238-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7242-01A	TCGA-CV-7242-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7242-01A	TCGA-CV-7242-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7242-01A	TCGA-CV-7242-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7242-10A	TCGA-CV-7242-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7242-10A	TCGA-CV-7242-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7242-11A	TCGA-CV-7242-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7242-11A	TCGA-CV-7242-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7242-11A	TCGA-CV-7242-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7243-01A	TCGA-CV-7243-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7243-01A	TCGA-CV-7243-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7243-01A	TCGA-CV-7243-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7243-10A	TCGA-CV-7243-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7243-10A	TCGA-CV-7243-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7245-01A	TCGA-CV-7245-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7245-01A	TCGA-CV-7245-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7245-01A	TCGA-CV-7245-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7245-10A	TCGA-CV-7245-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7245-10A	TCGA-CV-7245-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7245-11A	TCGA-CV-7245-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7245-11A	TCGA-CV-7245-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7245-11A	TCGA-CV-7245-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7247-01A	TCGA-CV-7247-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7247-01A	TCGA-CV-7247-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7247-01A	TCGA-CV-7247-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7247-10A	TCGA-CV-7247-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7247-10A	TCGA-CV-7247-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7247-11A	TCGA-CV-7247-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7247-11A	TCGA-CV-7247-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7248-01A	TCGA-CV-7248-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7248-01A	TCGA-CV-7248-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7248-01A	TCGA-CV-7248-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7248-10A	TCGA-CV-7248-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7248-10A	TCGA-CV-7248-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7248-11A	TCGA-CV-7248-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7248-11A	TCGA-CV-7248-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7250-01A	TCGA-CV-7250-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7250-01A	TCGA-CV-7250-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7250-01A	TCGA-CV-7250-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7250-10A	TCGA-CV-7250-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7250-10A	TCGA-CV-7250-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7250-11A	TCGA-CV-7250-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7250-11A	TCGA-CV-7250-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7250-11A	TCGA-CV-7250-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7252-01A	TCGA-CV-7252-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7252-01A	TCGA-CV-7252-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7252-01A	TCGA-CV-7252-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7252-10A	TCGA-CV-7252-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7252-10A	TCGA-CV-7252-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7252-11A	TCGA-CV-7252-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7252-11A	TCGA-CV-7252-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7252-11A	TCGA-CV-7252-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7253-01A	TCGA-CV-7253-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7253-01A	TCGA-CV-7253-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7253-01A	TCGA-CV-7253-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7253-10A	TCGA-CV-7253-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7253-10A	TCGA-CV-7253-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7254-01A	TCGA-CV-7254-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7254-01A	TCGA-CV-7254-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7254-01A	TCGA-CV-7254-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7254-10A	TCGA-CV-7254-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7254-10A	TCGA-CV-7254-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7255-01A	TCGA-CV-7255-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7255-01A	TCGA-CV-7255-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7255-01A	TCGA-CV-7255-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7255-10A	TCGA-CV-7255-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7255-10A	TCGA-CV-7255-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7255-11A	TCGA-CV-7255-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7255-11A	TCGA-CV-7255-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7255-11A	TCGA-CV-7255-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7261-01A	TCGA-CV-7261-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7261-01A	TCGA-CV-7261-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7261-01A	TCGA-CV-7261-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7261-10A	TCGA-CV-7261-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7261-10A	TCGA-CV-7261-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7261-11A	TCGA-CV-7261-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7261-11A	TCGA-CV-7261-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7261-11A	TCGA-CV-7261-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7263-01A	TCGA-CV-7263-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7263-01A	TCGA-CV-7263-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7263-01A	TCGA-CV-7263-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7263-10A	TCGA-CV-7263-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7263-10A	TCGA-CV-7263-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7263-11A	TCGA-CV-7263-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7263-11A	TCGA-CV-7263-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7406-01A	TCGA-CV-7406-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7406-01A	TCGA-CV-7406-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7406-01A	TCGA-CV-7406-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7406-10A	TCGA-CV-7406-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7406-10A	TCGA-CV-7406-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7406-11A	TCGA-CV-7406-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7406-11A	TCGA-CV-7406-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7406-11A	TCGA-CV-7406-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7407-01A	TCGA-CV-7407-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7407-01A	TCGA-CV-7407-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7407-01A	TCGA-CV-7407-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7407-10A	TCGA-CV-7407-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7407-10A	TCGA-CV-7407-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7409-01A	TCGA-CV-7409-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7409-01A	TCGA-CV-7409-01A-31R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7409-01A	TCGA-CV-7409-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7409-10A	TCGA-CV-7409-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7409-10A	TCGA-CV-7409-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7410-01A	TCGA-CV-7410-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7410-01A	TCGA-CV-7410-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7410-01A	TCGA-CV-7410-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7410-10A	TCGA-CV-7410-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7410-10A	TCGA-CV-7410-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7411-01A	TCGA-CV-7411-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7411-01A	TCGA-CV-7411-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7411-01A	TCGA-CV-7411-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7411-10A	TCGA-CV-7411-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7411-10A	TCGA-CV-7411-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7413-01A	TCGA-CV-7413-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7413-01A	TCGA-CV-7413-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7413-01A	TCGA-CV-7413-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7413-10A	TCGA-CV-7413-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7413-10A	TCGA-CV-7413-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7413-11A	TCGA-CV-7413-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7413-11A	TCGA-CV-7413-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7414-01A	TCGA-CV-7414-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7414-01A	TCGA-CV-7414-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7414-01A	TCGA-CV-7414-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7414-10A	TCGA-CV-7414-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7414-10A	TCGA-CV-7414-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7415-01A	TCGA-CV-7415-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7415-01A	TCGA-CV-7415-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7415-01A	TCGA-CV-7415-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7415-10A	TCGA-CV-7415-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7415-10A	TCGA-CV-7415-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7416-01A	TCGA-CV-7416-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7416-01A	TCGA-CV-7416-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7416-01A	TCGA-CV-7416-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7416-10A	TCGA-CV-7416-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7416-10A	TCGA-CV-7416-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7416-11A	TCGA-CV-7416-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7416-11A	TCGA-CV-7416-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7416-11A	TCGA-CV-7416-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7418-01A	TCGA-CV-7418-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7418-01A	TCGA-CV-7418-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7418-01A	TCGA-CV-7418-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7418-10A	TCGA-CV-7418-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7418-10A	TCGA-CV-7418-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7418-11A	TCGA-CV-7418-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7418-11A	TCGA-CV-7418-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7421-01A	TCGA-CV-7421-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7421-01A	TCGA-CV-7421-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7421-01A	TCGA-CV-7421-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7421-10A	TCGA-CV-7421-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7421-10A	TCGA-CV-7421-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7422-01A	TCGA-CV-7422-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7422-01A	TCGA-CV-7422-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7422-01A	TCGA-CV-7422-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7422-10A	TCGA-CV-7422-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7422-10A	TCGA-CV-7422-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7423-01A	TCGA-CV-7423-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7423-01A	TCGA-CV-7423-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7423-01A	TCGA-CV-7423-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7423-10A	TCGA-CV-7423-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7423-10A	TCGA-CV-7423-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7423-11A	TCGA-CV-7423-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7423-11A	TCGA-CV-7423-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7423-11A	TCGA-CV-7423-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7424-01A	TCGA-CV-7424-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7424-01A	TCGA-CV-7424-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7424-01A	TCGA-CV-7424-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7424-10A	TCGA-CV-7424-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7424-10A	TCGA-CV-7424-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7424-11A	TCGA-CV-7424-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7424-11A	TCGA-CV-7424-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7424-11A	TCGA-CV-7424-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7425-01A	TCGA-CV-7425-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7425-01A	TCGA-CV-7425-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7425-01A	TCGA-CV-7425-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7425-10A	TCGA-CV-7425-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7425-10A	TCGA-CV-7425-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7425-11A	TCGA-CV-7425-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7425-11A	TCGA-CV-7425-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7425-11A	TCGA-CV-7425-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7427-01A	TCGA-CV-7427-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7427-01A	TCGA-CV-7427-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7427-01A	TCGA-CV-7427-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7427-10A	TCGA-CV-7427-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7427-10A	TCGA-CV-7427-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7428-01A	TCGA-CV-7428-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7428-01A	TCGA-CV-7428-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7428-01A	TCGA-CV-7428-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7428-10A	TCGA-CV-7428-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7428-10A	TCGA-CV-7428-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7428-11A	TCGA-CV-7428-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7428-11A	TCGA-CV-7428-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7429-01A	TCGA-CV-7429-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7429-01A	TCGA-CV-7429-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7429-01A	TCGA-CV-7429-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7429-10A	TCGA-CV-7429-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7429-10A	TCGA-CV-7429-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7430-01A	TCGA-CV-7430-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7430-01A	TCGA-CV-7430-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7430-01A	TCGA-CV-7430-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7430-10A	TCGA-CV-7430-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7430-10A	TCGA-CV-7430-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7430-11A	TCGA-CV-7430-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7430-11A	TCGA-CV-7430-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7432-01A	TCGA-CV-7432-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7432-01A	TCGA-CV-7432-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7432-01A	TCGA-CV-7432-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7432-10A	TCGA-CV-7432-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7432-10A	TCGA-CV-7432-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7432-11A	TCGA-CV-7432-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7432-11A	TCGA-CV-7432-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7432-11A	TCGA-CV-7432-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7433-01A	TCGA-CV-7433-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7433-01A	TCGA-CV-7433-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7433-01A	TCGA-CV-7433-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7433-10A	TCGA-CV-7433-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7433-10A	TCGA-CV-7433-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7434-01A	TCGA-CV-7434-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7434-01A	TCGA-CV-7434-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7434-01A	TCGA-CV-7434-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7434-10A	TCGA-CV-7434-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7434-10A	TCGA-CV-7434-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7434-11A	TCGA-CV-7434-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7434-11A	TCGA-CV-7434-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7434-11A	TCGA-CV-7434-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7435-01A	TCGA-CV-7435-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7435-01A	TCGA-CV-7435-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7435-01A	TCGA-CV-7435-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7435-10A	TCGA-CV-7435-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7435-10A	TCGA-CV-7435-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7435-11A	TCGA-CV-7435-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7435-11A	TCGA-CV-7435-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7437-01A	TCGA-CV-7437-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7437-01A	TCGA-CV-7437-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7437-01A	TCGA-CV-7437-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7437-10A	TCGA-CV-7437-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CV-7437-10A	TCGA-CV-7437-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CV-7437-11A	TCGA-CV-7437-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CV-7437-11A	TCGA-CV-7437-11A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CV-7437-11A	TCGA-CV-7437-11A-01W	Repli-G	[Not Available]	[Not Available]
